id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1400897054411530248,1400897054411530248,1622834859000.0,2021-06-04 15:27:39,-0400,,"Rick Bonnell represented not just the very best of sports media, but the very best of all people.   The longtime Hornets beat writer will be dearly missed.   https://t.co/Fzgn5uk0z3",en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,5,15,https://twitter.com/SLAMnewswire/status/1400897054411530248,['https://www.slamonline.com/nba/charlotte-observer-hornets-beat-reporter-rick-bonnell-passes-away-at-63/'],[],0,,False,0,0,0,,None,,,,,,,[],,,,
1400871950981992455,1400871950981992455,1622828874000.0,2021-06-04 13:47:54,-0400,,"Cardiac Kemba could be on his way out of Boston this offseason, per MassLive’s @BrianTRobb.   https://t.co/G1cOwkSeB1",en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,5,13,https://twitter.com/SLAMnewswire/status/1400871950981992455,['https://www.slamonline.com/nba/celtics-reportedly-looking-to-trade-kemba-walker/'],[],0,,False,6,1,0,,None,,,,,,,[],,,,
1400871526841397251,1400871526841397251,1622828773000.0,2021-06-04 13:46:13,-0400,,“Getting draft picks and placing them next to two all-stars? That don’t work.”   https://t.co/w3vAHdHNFx,en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,5,13,https://twitter.com/SLAMnewswire/status/1400871526841397251,['https://www.slamonline.com/nba/draymond-green-says-wizards-roster-strategy-doesnt-work/'],[],0,,False,1,0,0,,None,,,,,,,[],,,,
1400193373089173506,1400193373089173506,1622667089000.0,2021-06-02 16:51:29,-0400,,"Dame had a performance for the ages last night, hitting clutch shot after clutch shot #DameTime #DameDolla   https://t.co/GHTkjsOmhm",en,"['dametime', 'damedolla']",[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,3,16,https://twitter.com/SLAMnewswire/status/1400193373089173506,['https://www.slamonline.com/nba/damian-lillard-delivers-historic-performance-in-2ot-playoff-loss-to-nuggets/'],[],0,,False,2,0,0,,None,,,,,,,[],,,,
1400188095258038278,1400188095258038278,1622665830000.0,2021-06-02 16:30:30,-0400,,Seattle Storm superstar Breanna Stewart has been LIGHTING UP the competition!   https://t.co/k0ll0ROzTe,en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,3,16,https://twitter.com/SLAMnewswire/status/1400188095258038278,['https://www.slamonline.com/wnba/breanna-stewart-named-western-conference-player-of-the-month/'],[],0,,False,2,0,0,,None,,,,,,,[],,,,
1400186234744586240,1400186234744586240,1622665387000.0,2021-06-02 16:23:07,-0400,,"Makur Maker has declared for the 2021 NBA Draft, but will not hire an agent, allowing him the option of returning to Howard University.   https://t.co/6DZxDxgso7",en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,3,16,https://twitter.com/SLAMnewswire/status/1400186234744586240,['https://www.slamonline.com/nba/former-five-star-recruit-makur-maker-declares-for-2021-nba-draft/'],[],0,,False,3,0,0,,None,,,,,,,[],,,,
1400178776718336006,1400178776718336006,1622663609000.0,2021-06-02 15:53:29,-0400,,The Seattle Timberwolves?   https://t.co/NYK4xntCBo,en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,3,15,https://twitter.com/SLAMnewswire/status/1400178776718336006,['https://www.slamonline.com/nba/alex-rodriguez-rumored-to-want-to-move-timberwolves-to-seattle/'],[],0,,False,4,0,0,,None,,,,,,,[],,,,
1400172284049039360,1400172284049039360,1622662061000.0,2021-06-02 15:27:41,-0400,,"In what will be one of the most unforgettable days for the basketball world, legendary Blue Devils head coach Mike Krzyzewski announces that he'll retire following the 2021-22 season.   https://t.co/hTLoDCkCKe",en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,3,15,https://twitter.com/SLAMnewswire/status/1400172284049039360,['https://www.slamonline.com/college-hs/duke-blue-devils-hc-mike-krzyzewski-to-retire-after-2021-22-season/'],[],0,,False,5,0,0,,None,,,,,,,[],,,,
1400171880091471875,1400171880091471875,1622661964000.0,2021-06-02 15:26:04,-0400,,"The Celtics have named Brad Stevens as President of Basketball Operations after former President and General Manger, Danny Ainge stepped down.  Read more here:   https://t.co/9ZTrbBaNPC   https://t.co/OCBaaicSks",en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,3,15,https://twitter.com/SLAMnewswire/status/1400171880091471875,"['https://www.slamonline.com/nba/danny-ainge-steps-down-as-celtics-president-of-basketball-operations/', 'https://www.slamonline.com/nba/brad-stevens-promoted-to-celtics-president-of-basketball-operations/']",[],0,,False,2,0,0,,None,,,,,,,[],,,,
1400087747227000840,1400087747227000840,1622641905000.0,2021-06-02 09:51:45,-0400,,Retirement is still fresh for the beloved big man but LaMarcus Aldridge has opened up about what life after the NBA has been like for him.   https://t.co/E2Zw2aAzD5,en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,3,09,https://twitter.com/SLAMnewswire/status/1400087747227000840,['https://www.slamonline.com/nba/lamarcus-aldridge-opens-up-about-life-after-basketball/'],[],0,,False,0,0,0,,None,,,,,,,[],,,,
1400087395689807879,1400087395689807879,1622641822000.0,2021-06-02 09:50:22,-0400,,Could Marc Gasol take his talents to Spain in the offseason?   https://t.co/01VqpOOg1x,en,[],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,3,09,https://twitter.com/SLAMnewswire/status/1400087395689807879,['https://www.slamonline.com/nba/fc-barcelona-to-pursue-marc-gasol-after-nba-season/'],[],0,,False,0,0,0,,None,,,,,,,[],,,,
1399838159832293377,1399838159832293377,1622582399000.0,2021-06-01 17:19:59,-0400,,Anthony Davis is questionable for Game 5 after suffering a groin injury against the #Suns on Sunday night.   https://t.co/ipUJj9VOre,en,['suns'],[],1110644689068122112,1110644689068122112,SLAMnewswire,SLAM Newswire,2,17,https://twitter.com/SLAMnewswire/status/1399838159832293377,['https://www.slamonline.com/nba/anthony-davis-status-uncertain-for-game-5-against-suns/'],[],0,,False,3,0,1,,None,,,,,,,[],,,,
